,Open,Close,High,Low,Volume,Time,IsGrowing,AvgOpenClose,DiffOpenClose,DiffHighLow
600,172.69,173.27,173.74,172.18,1435,2023-03-11 10:00,True,0.5800000000000125,0.5800000000000125,1.5600000000000023
601,172.22,173.68,173.78,172.05,2224,2023-03-11 11:00,True,1.460000000000008,1.460000000000008,1.7299999999999898
602,172.63,172.91,173.68,171.84,1669,2023-03-11 12:00,True,0.28000000000000114,0.28000000000000114,1.8400000000000034
603,171.85,173.12,173.12,171.45,2075,2023-03-11 13:00,True,1.2700000000000102,1.2700000000000102,1.670000000000016
604,173.12,172.22,173.38,172.07,1093,2023-03-11 14:00,False,0.9000000000000057,0.9000000000000057,1.3100000000000023
605,172.22,172.7,173.31,171.37,1946,2023-03-11 15:00,True,0.47999999999998977,0.47999999999998977,1.9399999999999977
606,171.67,172.08,172.75,170.94,2513,2023-03-12 07:00,True,0.410000000000025,0.410000000000025,1.8100000000000023
607,172.08,172.0,172.43,170.51,3566,2023-03-12 08:00,False,0.0800000000000125,0.0800000000000125,1.920000000000016
608,170.96,172.38,172.88,170.96,2167,2023-03-12 09:00,True,1.4199999999999875,1.4199999999999875,1.9199999999999875
609,171.3,172.1,172.5,170.83,1635,2023-03-12 10:00,True,0.799999999999983,0.799999999999983,1.6699999999999875
610,171.07,172.31,172.31,170.75,2050,2023-03-12 11:00,True,1.240000000000009,1.240000000000009,1.5600000000000023
611,171.27,170.94,172.31,169.93,6452,2023-03-12 12:00,False,0.3300000000000125,0.3300000000000125,2.3799999999999955
612,170.96,172.05,172.2,169.57,9013,2023-03-12 13:00,True,1.0900000000000034,1.0900000000000034,2.6299999999999955
613,171.0,171.27,172.42,170.95,1091,2023-03-12 14:00,True,0.27000000000001023,0.27000000000001023,1.4699999999999989
614,171.27,172.27,172.4,170.66,2388,2023-03-12 15:00,True,1.0,1.0,1.740000000000009
615,172.5,172.5,172.5,172.5,73420,2023-03-13 06:00,False,0.0,0.0,0.0
616,172.53,173.5,173.9,172.53,1022852,2023-03-13 07:00,True,0.9699999999999989,0.9699999999999989,1.3700000000000045
617,173.51,172.85,173.63,172.84,298875,2023-03-13 08:00,False,0.6599999999999966,0.6599999999999966,0.789999999999992
618,172.86,172.82,172.97,172.3,504508,2023-03-13 09:00,False,0.040000000000020464,0.040000000000020464,0.6699999999999875
619,172.82,172.93,172.97,172.5,170736,2023-03-13 10:00,True,0.11000000000001364,0.11000000000001364,0.46999999999999886
620,172.96,171.69,172.99,171.2,695114,2023-03-13 11:00,False,1.2700000000000102,1.2700000000000102,1.7900000000000205
621,171.68,170.07,171.68,170.07,1069640,2023-03-13 12:00,False,1.6100000000000136,1.6100000000000136,1.6100000000000136
622,170.08,170.37,170.8,169.26,1261396,2023-03-13 13:00,True,0.28999999999999204,0.28999999999999204,1.5400000000000205
623,170.38,171.2,171.2,170.22,604068,2023-03-13 14:00,True,0.8199999999999932,0.8199999999999932,0.9799999999999898
624,171.2,172.2,172.2,170.81,716173,2023-03-13 15:00,True,1.0,1.0,1.3899999999999864
625,172.09,172.3,172.74,172.05,468430,2023-03-13 16:00,True,0.21000000000000796,0.21000000000000796,0.6899999999999977
626,172.3,172.04,172.45,171.95,161370,2023-03-13 17:00,False,0.2600000000000193,0.2600000000000193,0.5
627,172.09,172.28,172.41,172.05,79315,2023-03-13 18:00,True,0.18999999999999773,0.18999999999999773,0.3599999999999852
628,172.28,172.05,172.41,172.01,105580,2023-03-13 19:00,False,0.22999999999998977,0.22999999999998977,0.4000000000000057
629,172.02,172.15,172.26,171.7,167593,2023-03-13 20:00,True,0.12999999999999545,0.12999999999999545,0.5600000000000023
630,171.61,171.61,171.61,171.61,11363,2023-03-14 06:00,False,0.0,0.0,0.0
631,171.65,172.91,173.2,171.01,1145154,2023-03-14 07:00,True,1.259999999999991,1.259999999999991,2.1899999999999977
632,172.91,173.4,173.64,172.72,1006045,2023-03-14 08:00,True,0.4900000000000091,0.4900000000000091,0.9199999999999875
633,173.41,173.13,173.41,173.08,340796,2023-03-14 09:00,False,0.28000000000000114,0.28000000000000114,0.3299999999999841
634,173.12,173.36,173.51,173.12,263417,2023-03-14 10:00,True,0.2400000000000091,0.2400000000000091,0.38999999999998636
635,173.36,174.53,174.75,173.3,1019955,2023-03-14 11:00,True,1.1699999999999875,1.1699999999999875,1.4499999999999886
636,174.53,175.09,175.4,174.52,1062050,2023-03-14 12:00,True,0.5600000000000023,0.5600000000000023,0.8799999999999955
637,175.1,176.22,176.36,175.1,1135632,2023-03-14 13:00,True,1.1200000000000045,1.1200000000000045,1.2600000000000193
638,176.2,176.6,176.65,175.61,923547,2023-03-14 14:00,True,0.4000000000000057,0.4000000000000057,1.039999999999992
639,176.62,176.5,176.65,176.26,424396,2023-03-14 15:00,False,0.12000000000000455,0.12000000000000455,0.3900000000000148
640,176.9,176.09,176.95,175.7,315975,2023-03-14 16:00,False,0.8100000000000023,0.8100000000000023,1.25
641,176.08,175.62,176.1,175.33,411859,2023-03-14 17:00,False,0.46000000000000796,0.46000000000000796,0.7699999999999818
642,175.64,175.03,175.67,174.75,541956,2023-03-14 18:00,False,0.6099999999999852,0.6099999999999852,0.9199999999999875
643,175.03,175.57,175.6,175.01,201561,2023-03-14 19:00,True,0.539999999999992,0.539999999999992,0.5900000000000034
644,175.59,175.71,175.87,175.57,126777,2023-03-14 20:00,True,0.12000000000000455,0.12000000000000455,0.30000000000001137
645,176.0,176.0,176.0,176.0,9139,2023-03-15 06:00,False,0.0,0.0,0.0
646,176.0,176.11,177.37,175.5,1779903,2023-03-15 07:00,True,0.11000000000001364,0.11000000000001364,1.8700000000000045
647,176.12,176.73,176.73,175.75,450979,2023-03-15 08:00,True,0.6099999999999852,0.6099999999999852,0.9799999999999898
648,176.73,176.47,176.87,175.78,608113,2023-03-15 09:00,False,0.2599999999999909,0.2599999999999909,1.0900000000000034
649,176.47,175.16,176.49,175.1,1060466,2023-03-15 10:00,False,1.3100000000000023,1.3100000000000023,1.3900000000000148
650,175.16,174.15,175.79,173.72,1454592,2023-03-15 11:00,False,1.009999999999991,1.009999999999991,2.069999999999993
651,174.1,174.72,174.88,173.59,906452,2023-03-15 12:00,True,0.6200000000000045,0.6200000000000045,1.289999999999992
652,174.7,174.3,174.99,174.21,316945,2023-03-15 13:00,False,0.39999999999997726,0.39999999999997726,0.7800000000000011
653,174.28,174.74,174.8,173.85,399347,2023-03-15 14:00,True,0.46000000000000796,0.46000000000000796,0.950000000000017
654,174.74,174.46,174.9,174.27,208967,2023-03-15 15:00,False,0.28000000000000114,0.28000000000000114,0.6299999999999955
655,174.43,174.26,174.59,173.95,190397,2023-03-15 16:00,False,0.17000000000001592,0.17000000000001592,0.6400000000000148
656,174.26,174.55,174.57,174.15,103477,2023-03-15 17:00,True,0.29000000000002046,0.29000000000002046,0.4199999999999875
657,174.55,175.16,175.4,174.49,286324,2023-03-15 18:00,True,0.6099999999999852,0.6099999999999852,0.9099999999999966
658,175.19,175.06,175.2,174.88,128551,2023-03-15 19:00,False,0.12999999999999545,0.12999999999999545,0.3199999999999932
659,175.06,175.3,175.37,175.05,87408,2023-03-15 20:00,True,0.2400000000000091,0.2400000000000091,0.3199999999999932
660,174.94,174.94,174.94,174.94,18878,2023-03-16 06:00,False,0.0,0.0,0.0
661,174.9,175.75,176.04,174.45,867153,2023-03-16 07:00,True,0.8499999999999943,0.8499999999999943,1.5900000000000034
662,175.75,174.61,175.76,174.4,522198,2023-03-16 08:00,False,1.1399999999999864,1.1399999999999864,1.3599999999999852
663,174.61,174.54,174.98,174.32,326318,2023-03-16 09:00,False,0.0700000000000216,0.0700000000000216,0.6599999999999966
664,174.54,174.58,174.95,174.25,293948,2023-03-16 10:00,True,0.040000000000020464,0.040000000000020464,0.6999999999999886
665,174.56,174.13,174.7,174.1,275865,2023-03-16 11:00,False,0.4300000000000068,0.4300000000000068,0.5999999999999943
666,174.16,173.67,174.25,173.36,865029,2023-03-16 12:00,False,0.4900000000000091,0.4900000000000091,0.8899999999999864
667,173.69,173.98,174.55,173.41,508686,2023-03-16 13:00,True,0.28999999999999204,0.28999999999999204,1.1400000000000148
668,173.96,174.91,174.95,173.86,492786,2023-03-16 14:00,True,0.9499999999999886,0.9499999999999886,1.089999999999975
669,174.93,175.29,175.3,174.9,447671,2023-03-16 15:00,True,0.3599999999999852,0.3599999999999852,0.4000000000000057
670,175.26,175.0,175.26,174.96,111555,2023-03-16 16:00,False,0.2599999999999909,0.2599999999999909,0.29999999999998295
671,175.0,175.05,175.23,174.96,85579,2023-03-16 17:00,True,0.05000000000001137,0.05000000000001137,0.2699999999999818
672,175.05,174.9,175.07,174.78,56899,2023-03-16 18:00,False,0.15000000000000568,0.15000000000000568,0.28999999999999204
673,174.9,175.11,175.19,174.86,86172,2023-03-16 19:00,True,0.21000000000000796,0.21000000000000796,0.3299999999999841
674,175.11,175.45,175.5,175.08,191357,2023-03-16 20:00,True,0.339999999999975,0.339999999999975,0.4199999999999875
675,183.0,183.0,183.0,183.0,325962,2023-03-17 06:00,False,0.0,0.0,0.0
676,183.02,179.91,183.45,178.56,6580523,2023-03-17 07:00,False,3.1100000000000136,3.1100000000000136,4.889999999999986
677,179.94,182.02,182.49,179.83,3346337,2023-03-17 08:00,True,2.0800000000000125,2.0800000000000125,2.6599999999999966
678,182.02,182.69,182.7,181.8,1323055,2023-03-17 09:00,True,0.6699999999999875,0.6699999999999875,0.8999999999999773
679,182.69,181.08,183.0,179.2,2953523,2023-03-17 10:00,False,1.6099999999999852,1.6099999999999852,3.8000000000000114
680,181.1,191.95,193.66,181.07,15106651,2023-03-17 11:00,True,10.849999999999994,10.849999999999994,12.590000000000003
681,191.95,191.1,192.42,190.09,3311308,2023-03-17 12:00,False,0.8499999999999943,0.8499999999999943,2.329999999999984
682,191.1,191.71,192.25,191.02,1528401,2023-03-17 13:00,True,0.6100000000000136,0.6100000000000136,1.2299999999999898
683,191.74,190.7,191.82,190.6,1282496,2023-03-17 14:00,False,1.0400000000000205,1.0400000000000205,1.2199999999999989
684,190.71,191.4,191.4,190.66,654273,2023-03-17 15:00,True,0.6899999999999977,0.6899999999999977,0.7400000000000091
685,191.4,191.21,191.8,190.9,286654,2023-03-17 16:00,False,0.18999999999999773,0.18999999999999773,0.9000000000000057
686,191.21,191.28,191.78,190.93,258841,2023-03-17 17:00,True,0.06999999999999318,0.06999999999999318,0.8499999999999943
687,191.28,191.7,191.7,191.2,224024,2023-03-17 18:00,True,0.4199999999999875,0.4199999999999875,0.5
688,191.68,192.91,192.99,191.64,680450,2023-03-17 19:00,True,1.2299999999999898,1.2299999999999898,1.3500000000000227
689,192.91,193.59,193.6,192.9,922961,2023-03-17 20:00,True,0.6800000000000068,0.6800000000000068,0.6999999999999886
690,194.19,196.37,199.63,193.02,88886,2023-03-18 07:00,True,2.180000000000007,2.180000000000007,6.609999999999985
691,197.57,197.16,198.64,195.13,31993,2023-03-18 08:00,False,0.4099999999999966,0.4099999999999966,3.509999999999991
692,195.73,196.12,199.42,194.75,44782,2023-03-18 09:00,True,0.3900000000000148,0.3900000000000148,4.6699999999999875
693,194.95,195.6,197.6,194.19,21861,2023-03-18 10:00,True,0.6500000000000057,0.6500000000000057,3.4099999999999966
694,196.81,195.51,198.55,194.88,16725,2023-03-18 11:00,False,1.3000000000000114,1.3000000000000114,3.670000000000016
695,196.7,197.55,197.97,194.89,14561,2023-03-18 12:00,True,0.8500000000000227,0.8500000000000227,3.0800000000000125
696,196.36,196.1,198.13,195.53,8536,2023-03-18 13:00,False,0.2600000000000193,0.2600000000000193,2.5999999999999943
697,197.3,196.81,198.07,194.03,10557,2023-03-18 14:00,False,0.4900000000000091,0.4900000000000091,4.039999999999992
698,196.82,196.21,197.36,194.37,10136,2023-03-18 15:00,False,0.6099999999999852,0.6099999999999852,2.990000000000009
699,196.22,197.56,198.25,195.04,23938,2023-03-19 07:00,True,1.3400000000000034,1.3400000000000034,3.210000000000008
700,196.35,197.1,197.78,195.02,9785,2023-03-19 08:00,True,0.75,0.75,2.759999999999991
701,195.9,197.82,197.89,195.65,13069,2023-03-19 09:00,True,1.9199999999999875,1.9199999999999875,2.2399999999999807
702,196.61,195.44,197.91,194.99,13951,2023-03-19 10:00,False,1.170000000000016,1.170000000000016,2.9199999999999875
703,196.63,196.03,198.13,195.26,6512,2023-03-19 11:00,False,0.5999999999999943,0.5999999999999943,2.8700000000000045
704,197.21,196.56,198.29,195.59,12879,2023-03-19 12:00,False,0.6500000000000057,0.6500000000000057,2.6999999999999886
705,196.44,196.13,197.85,195.25,6158,2023-03-19 13:00,False,0.3100000000000023,0.3100000000000023,2.5999999999999943
706,196.11,196.55,197.85,195.09,11433,2023-03-19 14:00,True,0.4399999999999977,0.4399999999999977,2.759999999999991
707,196.56,197.51,197.88,195.07,12368,2023-03-19 15:00,True,0.9499999999999886,0.9499999999999886,2.8100000000000023
708,196.02,196.02,196.02,196.02,88651,2023-03-20 06:00,False,0.0,0.0,0.0
709,196.03,198.54,200.42,195.0,5786153,2023-03-20 07:00,True,2.509999999999991,2.509999999999991,5.4199999999999875
710,198.54,199.38,199.83,198.14,1525204,2023-03-20 08:00,True,0.8400000000000034,0.8400000000000034,1.6900000000000261
711,199.38,199.01,199.65,198.7,808227,2023-03-20 09:00,False,0.37000000000000455,0.37000000000000455,0.950000000000017
712,199.01,199.39,199.49,198.99,527266,2023-03-20 10:00,True,0.37999999999999545,0.37999999999999545,0.5
713,199.39,198.75,199.78,198.5,805116,2023-03-20 11:00,False,0.6399999999999864,0.6399999999999864,1.2800000000000011
714,198.75,198.71,199.0,198.3,416610,2023-03-20 12:00,False,0.03999999999999204,0.03999999999999204,0.6999999999999886
715,198.7,199.37,199.4,198.61,440801,2023-03-20 13:00,True,0.6700000000000159,0.6700000000000159,0.789999999999992
716,199.38,198.94,199.49,198.81,334679,2023-03-20 14:00,False,0.4399999999999977,0.4399999999999977,0.6800000000000068
717,198.94,199.0,199.45,198.91,244827,2023-03-20 15:00,True,0.060000000000002274,0.060000000000002274,0.539999999999992
718,199.23,199.36,199.39,199.0,186938,2023-03-20 16:00,True,0.13000000000002387,0.13000000000002387,0.38999999999998636
719,199.36,201.82,202.51,199.34,1047229,2023-03-20 17:00,True,2.4599999999999795,2.4599999999999795,3.1699999999999875
720,201.83,204.65,205.09,201.18,1681127,2023-03-20 18:00,True,2.819999999999993,2.819999999999993,3.9099999999999966
721,204.64,202.61,204.71,201.22,1268652,2023-03-20 19:00,False,2.0299999999999727,2.0299999999999727,3.490000000000009
722,202.66,203.73,204.0,202.57,505676,2023-03-20 20:00,True,1.0699999999999932,1.0699999999999932,1.4300000000000068
723,204.76,204.76,204.76,204.76,31497,2023-03-21 06:00,False,0.0,0.0,0.0
724,204.75,203.22,206.83,201.25,3711624,2023-03-21 07:00,False,1.5300000000000011,1.5300000000000011,5.5800000000000125
725,203.23,203.5,204.6,202.7,809232,2023-03-21 08:00,True,0.27000000000001023,0.27000000000001023,1.9000000000000057
726,203.49,203.86,204.05,203.35,316009,2023-03-21 09:00,True,0.37000000000000455,0.37000000000000455,0.700000000000017
727,203.86,204.14,204.5,203.2,446908,2023-03-21 10:00,True,0.2799999999999727,0.2799999999999727,1.3000000000000114
728,204.15,205.86,205.86,203.93,773277,2023-03-21 11:00,True,1.710000000000008,1.710000000000008,1.9300000000000068
729,205.85,207.16,208.0,205.35,1946912,2023-03-21 12:00,True,1.3100000000000023,1.3100000000000023,2.6500000000000057
730,207.16,206.46,207.2,205.8,1025102,2023-03-21 13:00,False,0.6999999999999886,0.6999999999999886,1.3999999999999773
731,206.47,205.85,206.8,205.1,727822,2023-03-21 14:00,False,0.6200000000000045,0.6200000000000045,1.700000000000017
732,205.84,204.64,205.84,203.85,936999,2023-03-21 15:00,False,1.200000000000017,1.200000000000017,1.990000000000009
733,204.64,203.92,205.92,202.3,771752,2023-03-21 16:00,False,0.7199999999999989,0.7199999999999989,3.619999999999976
734,203.93,204.28,204.78,203.5,200169,2023-03-21 17:00,True,0.3499999999999943,0.3499999999999943,1.2800000000000011
735,204.26,204.07,204.47,203.67,143681,2023-03-21 18:00,False,0.18999999999999773,0.18999999999999773,0.8000000000000114
736,204.02,203.4,204.2,203.31,172265,2023-03-21 19:00,False,0.6200000000000045,0.6200000000000045,0.8899999999999864
737,203.4,203.32,203.6,202.83,244678,2023-03-21 20:00,False,0.0800000000000125,0.0800000000000125,0.7699999999999818
738,203.4,203.4,203.4,203.4,10358,2023-03-22 06:00,False,0.0,0.0,0.0
739,203.41,201.99,204.3,201.59,1766738,2023-03-22 07:00,False,1.4199999999999875,1.4199999999999875,2.710000000000008
740,202.0,201.77,202.45,201.65,657123,2023-03-22 08:00,False,0.22999999999998977,0.22999999999998977,0.799999999999983
741,201.78,203.21,203.25,201.72,531513,2023-03-22 09:00,True,1.4300000000000068,1.4300000000000068,1.5300000000000011
742,203.23,203.3,203.6,203.01,351633,2023-03-22 10:00,True,0.0700000000000216,0.0700000000000216,0.5900000000000034
743,203.34,203.1,204.09,202.72,496870,2023-03-22 11:00,False,0.2400000000000091,0.2400000000000091,1.3700000000000045
744,203.14,203.48,203.63,202.73,480030,2023-03-22 12:00,True,0.3400000000000034,0.3400000000000034,0.9000000000000057
745,203.46,203.05,203.55,202.8,199106,2023-03-22 13:00,False,0.4099999999999966,0.4099999999999966,0.75
746,203.05,203.25,203.45,202.53,309353,2023-03-22 14:00,True,0.19999999999998863,0.19999999999998863,0.9199999999999875
747,203.25,203.24,203.36,202.71,139437,2023-03-22 15:00,False,0.009999999999990905,0.009999999999990905,0.6500000000000057
748,203.15,203.14,203.5,202.62,145329,2023-03-22 16:00,False,0.010000000000019327,0.010000000000019327,0.8799999999999955
749,203.17,203.74,203.97,203.1,110197,2023-03-22 17:00,True,0.5700000000000216,0.5700000000000216,0.8700000000000045
750,203.74,203.61,204.4,203.6,283160,2023-03-22 18:00,False,0.12999999999999545,0.12999999999999545,0.8000000000000114
751,203.63,203.07,203.66,202.99,152683,2023-03-22 19:00,False,0.5600000000000023,0.5600000000000023,0.6699999999999875
752,203.1,202.89,203.29,202.74,122271,2023-03-22 20:00,False,0.21000000000000796,0.21000000000000796,0.549999999999983
753,202.53,202.53,202.53,202.53,16621,2023-03-23 06:00,False,0.0,0.0,0.0
754,202.55,203.58,204.2,202.22,678700,2023-03-23 07:00,True,1.0300000000000011,1.0300000000000011,1.9799999999999898
755,203.59,203.1,203.67,202.91,278837,2023-03-23 08:00,False,0.4900000000000091,0.4900000000000091,0.7599999999999909
756,203.11,203.2,203.49,202.63,226160,2023-03-23 09:00,True,0.08999999999997499,0.08999999999997499,0.8600000000000136
757,203.16,203.35,203.7,203.16,199419,2023-03-23 10:00,True,0.18999999999999773,0.18999999999999773,0.539999999999992
758,203.38,203.42,203.51,203.19,134099,2023-03-23 11:00,True,0.03999999999999204,0.03999999999999204,0.3199999999999932
759,203.42,202.89,203.42,202.65,293103,2023-03-23 12:00,False,0.5300000000000011,0.5300000000000011,0.7699999999999818
760,202.86,203.14,203.3,202.72,163057,2023-03-23 13:00,True,0.2799999999999727,0.2799999999999727,0.5800000000000125
761,203.15,203.07,203.29,202.91,101401,2023-03-23 14:00,False,0.0800000000000125,0.0800000000000125,0.37999999999999545
762,203.06,203.17,203.24,203.01,136569,2023-03-23 15:00,True,0.10999999999998522,0.10999999999998522,0.2300000000000182
763,203.23,203.13,203.47,203.0,76329,2023-03-23 16:00,False,0.09999999999999432,0.09999999999999432,0.46999999999999886
764,203.14,202.94,203.16,202.7,84879,2023-03-23 17:00,False,0.19999999999998863,0.19999999999998863,0.46000000000000796
765,202.94,202.79,203.04,202.56,122210,2023-03-23 18:00,False,0.15000000000000568,0.15000000000000568,0.47999999999998977
766,202.78,202.74,202.9,202.6,60498,2023-03-23 19:00,False,0.03999999999999204,0.03999999999999204,0.30000000000001137
767,202.74,202.58,202.8,202.5,93098,2023-03-23 20:00,False,0.1599999999999966,0.1599999999999966,0.30000000000001137
768,202.86,202.86,202.86,202.86,2825,2023-03-24 06:00,False,0.0,0.0,0.0
769,202.85,203.27,203.48,202.61,409395,2023-03-24 07:00,True,0.4200000000000159,0.4200000000000159,0.8699999999999761
770,203.26,202.58,203.64,202.0,610790,2023-03-24 08:00,False,0.6799999999999784,0.6799999999999784,1.6399999999999864
771,202.57,203.05,203.85,202.56,316015,2023-03-24 09:00,True,0.4800000000000182,0.4800000000000182,1.289999999999992
772,203.06,203.11,203.32,202.8,121620,2023-03-24 10:00,True,0.05000000000001137,0.05000000000001137,0.5199999999999818
773,203.14,203.21,203.25,202.85,104474,2023-03-24 11:00,True,0.0700000000000216,0.0700000000000216,0.4000000000000057
774,203.2,203.0,203.41,202.93,115981,2023-03-24 12:00,False,0.19999999999998863,0.19999999999998863,0.47999999999998977
775,203.0,202.9,203.15,202.85,114900,2023-03-24 13:00,False,0.09999999999999432,0.09999999999999432,0.30000000000001137
776,202.9,203.12,203.25,202.88,161758,2023-03-24 14:00,True,0.21999999999999886,0.21999999999999886,0.37000000000000455
777,203.09,203.07,203.12,202.9,97508,2023-03-24 15:00,False,0.020000000000010232,0.020000000000010232,0.21999999999999886
778,203.07,203.02,203.2,202.9,62674,2023-03-24 16:00,False,0.04999999999998295,0.04999999999998295,0.29999999999998295
779,203.04,203.12,203.3,202.97,71811,2023-03-24 17:00,True,0.0800000000000125,0.0800000000000125,0.3300000000000125
780,203.14,203.22,203.24,203.02,46556,2023-03-24 18:00,True,0.0800000000000125,0.0800000000000125,0.21999999999999886
781,203.24,203.36,203.4,203.11,84683,2023-03-24 19:00,True,0.12000000000000455,0.12000000000000455,0.28999999999999204
782,203.36,203.57,203.57,203.25,111492,2023-03-24 20:00,True,0.20999999999997954,0.20999999999997954,0.3199999999999932
783,202.95,204.89,205.7,202.71,5935,2023-03-25 07:00,True,1.9399999999999977,1.9399999999999977,2.9899999999999807
784,203.69,204.94,205.5,203.38,4613,2023-03-25 08:00,True,1.25,1.25,2.1200000000000045
785,203.71,203.88,205.56,203.14,3885,2023-03-25 09:00,True,0.1699999999999875,0.1699999999999875,2.420000000000016
786,203.87,204.94,206.99,203.0,11709,2023-03-25 10:00,True,1.0699999999999932,1.0699999999999932,3.990000000000009
787,203.64,205.66,205.68,203.5,4390,2023-03-25 11:00,True,2.0200000000000102,2.0200000000000102,2.180000000000007
788,205.66,204.66,205.67,203.26,3341,2023-03-25 12:00,False,1.0,1.0,2.4099999999999966
789,203.43,204.67,205.53,203.43,2376,2023-03-25 13:00,True,1.2399999999999807,1.2399999999999807,2.0999999999999943
790,204.69,204.73,205.04,203.46,1611,2023-03-25 14:00,True,0.03999999999999204,0.03999999999999204,1.579999999999984
791,203.49,204.81,204.96,201.74,3940,2023-03-25 15:00,True,1.3199999999999932,1.3199999999999932,3.219999999999999
792,203.58,205.29,205.76,203.53,4583,2023-03-26 07:00,True,1.7099999999999795,1.7099999999999795,2.2299999999999898
793,205.29,205.47,205.55,203.57,2080,2023-03-26 08:00,True,0.18000000000000682,0.18000000000000682,1.9800000000000182
794,205.48,205.01,205.64,203.4,2835,2023-03-26 09:00,False,0.46999999999999886,0.46999999999999886,2.2399999999999807
795,203.77,204.89,205.25,203.43,1988,2023-03-26 10:00,True,1.1199999999999761,1.1199999999999761,1.8199999999999932
796,203.65,205.07,205.34,203.58,1738,2023-03-26 11:00,True,1.4199999999999875,1.4199999999999875,1.759999999999991
797,205.07,205.44,205.44,203.52,2295,2023-03-26 12:00,True,0.37000000000000455,0.37000000000000455,1.9199999999999875
798,205.44,205.07,206.39,203.59,4298,2023-03-26 13:00,False,0.37000000000000455,0.37000000000000455,2.799999999999983
799,205.07,203.4,205.67,202.87,2656,2023-03-26 14:00,False,1.6699999999999875,1.6699999999999875,2.799999999999983
800,204.64,204.82,205.29,203.11,2010,2023-03-26 15:00,True,0.18000000000000682,0.18000000000000682,2.1799999999999784
801,204.01,204.01,204.01,204.01,17249,2023-03-27 06:00,False,0.0,0.0,0.0
802,204.02,205.18,206.15,204.01,1412854,2023-03-27 07:00,True,1.1599999999999966,1.1599999999999966,2.140000000000015
803,205.18,205.58,205.9,205.07,510163,2023-03-27 08:00,True,0.4000000000000057,0.4000000000000057,0.8300000000000125
804,205.58,206.62,206.99,205.58,871098,2023-03-27 09:00,True,1.039999999999992,1.039999999999992,1.4099999999999966
805,206.61,208.41,208.88,206.6,1264806,2023-03-27 10:00,True,1.799999999999983,1.799999999999983,2.280000000000001
806,208.38,208.65,208.7,207.6,690569,2023-03-27 11:00,True,0.27000000000001023,0.27000000000001023,1.0999999999999943
807,208.65,209.13,209.5,208.19,704172,2023-03-27 12:00,True,0.47999999999998977,0.47999999999998977,1.3100000000000023
808,209.13,209.29,209.37,208.55,618966,2023-03-27 13:00,True,0.1599999999999966,0.1599999999999966,0.8199999999999932
809,209.29,209.4,209.45,208.75,326915,2023-03-27 14:00,True,0.11000000000001364,0.11000000000001364,0.6999999999999886
810,209.38,209.29,209.4,208.85,267054,2023-03-27 15:00,False,0.09000000000000341,0.09000000000000341,0.5500000000000114
811,209.01,210.25,210.45,209.0,690345,2023-03-27 16:00,True,1.240000000000009,1.240000000000009,1.4499999999999886
812,210.25,211.44,211.87,210.2,720799,2023-03-27 17:00,True,1.1899999999999977,1.1899999999999977,1.670000000000016
813,211.4,212.33,212.95,211.16,788074,2023-03-27 18:00,True,0.9300000000000068,0.9300000000000068,1.789999999999992
814,212.33,212.25,213.2,211.88,699153,2023-03-27 19:00,False,0.0800000000000125,0.0800000000000125,1.3199999999999932
815,212.25,211.84,212.3,211.25,569261,2023-03-27 20:00,False,0.4099999999999966,0.4099999999999966,1.0500000000000114
816,212.86,212.86,212.86,212.86,23177,2023-03-28 06:00,False,0.0,0.0,0.0
817,212.85,212.93,214.7,211.9,2857726,2023-03-28 07:00,True,0.0800000000000125,0.0800000000000125,2.799999999999983
818,212.93,211.04,213.07,211.03,960648,2023-03-28 08:00,False,1.8900000000000148,1.8900000000000148,2.039999999999992
819,211.07,212.38,212.81,210.67,856944,2023-03-28 09:00,True,1.3100000000000023,1.3100000000000023,2.140000000000015
820,212.37,212.33,212.87,211.53,292531,2023-03-28 10:00,False,0.03999999999999204,0.03999999999999204,1.3400000000000034
821,212.34,212.23,212.41,211.72,190224,2023-03-28 11:00,False,0.11000000000001364,0.11000000000001364,0.6899999999999977
822,212.22,213.28,213.85,212.14,622495,2023-03-28 12:00,True,1.0600000000000023,1.0600000000000023,1.710000000000008
823,213.28,213.06,213.72,212.41,400442,2023-03-28 13:00,False,0.21999999999999886,0.21999999999999886,1.3100000000000023
824,213.05,212.82,213.36,212.6,224927,2023-03-28 14:00,False,0.2300000000000182,0.2300000000000182,0.7600000000000193
825,212.82,213.19,213.19,212.57,235261,2023-03-28 15:00,True,0.37000000000000455,0.37000000000000455,0.6200000000000045
826,213.23,213.34,213.49,212.85,144983,2023-03-28 16:00,True,0.11000000000001364,0.11000000000001364,0.6400000000000148
827,213.34,213.12,213.5,213.0,122407,2023-03-28 17:00,False,0.21999999999999886,0.21999999999999886,0.5
828,213.13,213.05,213.24,212.82,78078,2023-03-28 18:00,False,0.07999999999998408,0.07999999999998408,0.4200000000000159
829,213.05,213.29,213.3,213.05,78970,2023-03-28 19:00,True,0.23999999999998067,0.23999999999998067,0.25
830,213.3,214.03,214.15,213.29,301218,2023-03-28 20:00,True,0.7299999999999898,0.7299999999999898,0.8600000000000136
831,214.85,214.85,214.85,214.85,13289,2023-03-29 06:00,False,0.0,0.0,0.0
832,214.86,214.02,215.0,213.6,1073612,2023-03-29 07:00,False,0.8400000000000034,0.8400000000000034,1.4000000000000057
833,214.0,214.11,214.3,213.6,460230,2023-03-29 08:00,True,0.11000000000001364,0.11000000000001364,0.700000000000017
